video_id,category,days_observed,first_age_days,first_daily_views,last_views,half_life_days
azUbCdcAeFM,autos,7,2.96,236026,1052662,1.64
b-5c_Z3pUVk,entertainment,5,2.27,10466,48907,0.896
b03U6BYF9L0,science_tech,7,2.29,126032,846278,1.65
b191evqWAwE,sports,6,1.96,57973,316194,1.557
b1BAq8T9kqY,howto,8,1.83,64734,308720,1.583
b1Vi4YGMGkk,news,6,1.78,596480,1694719,1.558
b2EOxGUuBWA,film,12,1.27,377735,2058270,3.465
b2txBXQGjJ8,entertainment,6,1.21,328086,940127,1.376
b33PN2NB2Do,news,10,2.5,40897,352299,2.566
b6fepBtNgVM,music,5,3.29,122227,1225591,11.387
b7FxPsqfkOY,education,4,5.39,5964,248330,5.84
b7zWwo9dbiU,science_tech,10,2.16,186989,1228275,4.799
b8GGWHGkx3Y,gaming,12,1.23,183359,556976,2.286
bAHAwesTLB4,people_blogs,5,1.37,170455,890843,
bAfn2duIlN8,people_blogs,7,1.18,49156,193223,2.555
bAkEd8r7Nnw,entertainment,7,1.23,1391053,3794124,1.495
bEWLOo12UAU,music,8,3.17,22444,268430,2.332
bH8fQoYfZe8,entertainment,6,1.97,93436,480569,2.21
bI31WqFDxNs,film,7,2.93,203918,1851372,2.649
bJNnsAmNoUc,music,6,1.33,35619,104674,1.759
bJWDajO2SZE,entertainment,11,2.12,161814,1836595,2.469
bJje-B9YLIU,entertainment,8,3.42,476,6688,5.567
bK0TEqDtkK4,gaming,10,1.24,222485,977753,2.383
bMrRN99DYKU,music,6,1.78,1753460,4423680,1.089
bNcj9iR956M,comedy,5,2.24,251439,1358775,1.55
bOG0X1WvXVU,gaming,4,1.99,1581,23851,0.826
bOzOMmHlQ3o,comedy,6,4.0,6529,109733,
bPZFQ6i759g,science_tech,8,4.58,6871,157936,2.376
bR1d8l92Q8Q,music,11,4.46,46152,483082,14.385
bRkdzjzqepQ,comedy,11,2.58,165159,1594965,3.508
bS9zXmexXUQ,news,6,2.17,78120,338709,1.181
bSYNEkkuhoA,comedy,14,1.12,62325,152062,2.118
bS_Zr-Hu4Mw,howto,6,2.18,120703,1277105,7.79
bTfJa_Qb5T0,howto,13,5.29,397064,4604277,
bVMVxJJ7P8M,education,5,3.37,31469,432140,6.029
bV_3HQplzRw,film,7,1.08,140997,721821,1.614
bWL_MVbpGT0,music,12,2.21,70722,629744,8.466
bWZ_Z5dgrb0,sports,9,1.43,89998,272859,1.416
bXYkU5u5pzg,sports,6,1.91,53978,283313,1.195
bYXM3uz1bjM,music,5,2.0,91230,462594,3.867
b_lULj6v804,sports,15,2.67,92662,1359328,2.91
baj6llvgpWA,music,6,1.79,1146575,8470806,54.796
bazp-LVqlK8,entertainment,4,2.42,73523,425904,1.539
bc5BnTYRgx8,people_blogs,5,1.37,1436205,4787793,1.141
bcHh116rcV0,comedy,4,2.22,5267,93102,1.228
bcPTiiiYDs8,education,7,2.45,33485,302153,1.849
beUCw1VH11U,film,5,1.24,26098,75279,0.975
beb8zCGMsbI,comedy,22,5.92,108759,2275999,10.252
bg7RjxsghNY,music,4,1.46,1232773,4609321,2.087
bhqH6tTr_Lk,entertainment,8,1.33,63694,276563,1.641
biIRlcQqmOc,film,10,4.17,31126,294668,3.049
bkwLxcfcKTY,howto,4,1.39,16818,49313,0.856
blgS56pESPk,sports,5,1.82,283998,2027943,2.154
bo8OYPYRTIY,comedy,5,1.27,227635,645532,1.1
bqFjyo7I8fY,music,12,0.88,1105180,3021666,3.169
bqIVwa9VFDM,education,5,2.08,53406,335365,1.189
bqPARIKHbN8,entertainment,5,2.29,124317,838711,2.83
bqbWMgkvedI,howto,5,1.35,84692,303174,1.469
bw_ob5GFi6I,music,5,1.78,4128,31612,
bweX9_u7S0Y,sports,4,1.4,89872,444092,0.737
c0bsKc4tiuY,people_blogs,21,1.27,438702,1144940,5.024
c1npkEoEtos,people_blogs,14,2.43,361560,2028512,2.576
c2rEwAWHP7s,howto,5,2.06,9432,75289,1.978
c3BTGJgd8Wo,entertainment,6,1.44,215438,758052,1.409
c47kn_Y4y8A,science_tech,5,2.29,284725,1873164,10.345
c7cYON3uVZo,entertainment,13,1.29,515759,1587545,1.638
c835XURBeLQ,entertainment,6,1.01,140951,299105,0.967
c8DogLWrs90,howto,5,1.25,10348,43651,1.816
c8W-auqg024,education,12,1.37,1316071,7349435,6.048
c9m52-psUmw,entertainment,5,538.04,852,9078,1.668
cAamrkLjIuM,entertainment,4,2.21,22857,138073,2.08
cDDF4pPwEUU,sports,4,1.82,3651,29188,2.63
cDZfh5IjGv8,science_tech,7,1.14,329311,1084820,1.249
cDjYY7nW7cY,pets,5,1.29,113487,392655,1.631
cH4E_t3m3xM,music,8,1.33,2661931,20752341,
cHB_s970Uyw,entertainment,7,1.37,1785822,5950405,1.318
cI5RYgvPHLU,film,5,2.25,80075,1273082,16.33
cIQKKzZtWwQ,music,11,1.79,123506,624894,5.088
cIkEjFiUqwU,news,8,1.15,80728,472551,1.505
cKbl19xeSIQ,music,8,2.04,117255,1093385,6.672
cMD63TwzB1o,music,12,1.79,799359,5569216,7.176
cMtHByGJ8Ao,comedy,5,1.94,155431,931571,3.984
cPSpmSXNy_A,music,5,1.42,121468,458155,1.43
cQtYcpRGGIY,howto,11,1.05,36027,134436,1.787
cSFfxxVYpxk,howto,4,1.29,331414,1333624,1.639
cUMQfRrqOs8,howto,5,1.91,35400,97879,1.367
cUa93K56cc0,howto,15,1.46,226878,923836,2.462
cW5ueE2vUm0,music,7,2.12,289524,2319218,6.219
cWGWYAhLuAQ,entertainment,7,2.29,128157,973396,2.804
cWHAsCWry8s,people_blogs,6,1.91,17573,151742,3.257
cXOZLskXCog,howto,12,3.23,113879,482005,2.981
cYkDfWdlLak,comedy,4,1.27,194625,863852,2.023
cYxzLGk2NcY,comedy,9,1.52,595455,2495467,2.636
cZAryCaRE3k,entertainment,5,3.14,18986,250260,3.598
cZF20bAAFtM,music,4,2.79,1649,27191,3.428
cZYNADOHhVY,education,16,1.46,252964,1360085,3.355
caCdf94Blfw,film,7,1.38,432556,1612824,1.384
caN18WcW5XU,music,6,1.93,33009,140887,1.694
ccQJq3gGt4o,music,4,5.79,65845,394153,2.7
ccgIXa7TIkc,entertainment,9,1.81,233171,1262601,3.021
ceJcHUoO734,gaming,6,0.91,202438,347988,0.874
ceXPzJ0fZNs,comedy,8,1.92,359047,2505168,2.466
cgYHbIEZWW8,news,6,1.22,153186,389613,0.765
chFKDaZns6w,entertainment,5,2.08,59779,331575,2.002
cik0lYDZa7c,sports,5,2.9,633,24186,1.4
ck2ClsAoN8w,people_blogs,12,3.2,132475,2997289,6.329
clT-XYIceIc,sports,4,4.25,100968,898422,1.926
clvljBUYduE,entertainment,5,1.39,7605,17737,0.719
cmoknv58jjE,people_blogs,6,2.12,325064,2433987,1.4
cntsqw7XOF0,music,9,1.37,26211,157137,5.027
coOKvrsmQiI,entertainment,5,1.11,5212066,15104666,1.701
cosN6ilQ5u0,howto,4,4.32,40126,1025010,2.046
cpGA0azFdCs,music,17,1.37,1338639,4396745,3.743
cpxwX6KvWbQ,people_blogs,10,2.63,135121,820955,3.546
cr6H8ACWp4E,entertainment,7,1.54,271549,1042805,3.666
csqXekWeBYo,people_blogs,4,1.21,16947,35916,0.613
cxMvzK2OQTw,comedy,7,1.3,717296,1365087,1.051
cy9W-ZywVPc,film,9,2.18,287576,3042679,3.331
cyhU06cXfeU,howto,6,2.19,123833,1456636,4.878
cytyAgu9-bA,entertainment,4,3.37,504548,3052072,1.233
d-HPZL6AU64,people_blogs,12,1.19,1148490,4307840,2.619
d1D1SJ-KqaQ,music,8,2.62,3201623,15552885,4.425
d1hs-JI_yBE,sports,5,3.75,52478,788372,1.61
d2TrEsA3nzg,music,8,2.83,53390,426969,6.852
d380meD0W0M,entertainment,5,2.25,413895,2819118,2.129
d3PMBPw74cc,entertainment,5,1.32,202843,711676,1.974
d3h_uD-5d7A,howto,4,2.31,134973,992396,1.677
d54e3kcTlHM,music,7,1.37,174371,565798,2.354
d8GHT9nK66Y,music,7,1.67,147673,938879,17.251
d99_h30swtM,education,8,1.33,125910,494173,2.371
d9h_qtOoFnA,music,4,2.35,58644,267761,3.075
dAOZa7JYnsw,science_tech,8,5.42,4701,168103,2.672
dAfqL3Hts_U,entertainment,5,3.3,1160,36457,
dAyg7C2-mjQ,people_blogs,5,1.92,96431,495854,1.563
dBTKW8NKAt4,entertainment,5,3.9,8216,48112,3.107
dDAlGl_8f9U,film,6,1.25,433332,1225593,1.4
dDZoGcQVjJg,science_tech,4,3.33,5209,54813,
dEs6-IfOGbw,travel,13,1.37,308723,814243,2.125
dH4ZXmeEJXs,entertainment,6,2.04,343348,2128508,1.494
dHCURII_974,entertainment,5,2.29,4549,22893,1.338
dHDn26UX4aw,comedy,5,2.2,418158,872663,0.705
dJCKavW22PM,travel,10,5.33,39299,593001,12.188
dJgoTcyrFZ4,news,11,1.78,63914,265096,16.541
dKccvk36atQ,howto,7,2.33,233394,1469630,1.518
dKoIPuifJvE,entertainment,8,2.28,2219663,9020750,1.788
dLRZTBtdMUg,music,7,1.2,76187,206873,2.036
dOv-1NG-YKc,people_blogs,6,1.85,92684,902928,1.369
dPWg-A9tiRI,comedy,6,2.1,116382,1207578,4.724
dPuULksBPcI,entertainment,6,0.8,83271,129466,0.72
dQLlS4l1UJk,music,4,3.37,55383,380031,6.991
dQjTQFRZsD4,music,6,3.09,71748,544511,11.393
dR10LRByhRc,howto,4,1.9,33671,287677,1.354
dRfvXL-m7O8,entertainment,13,3.32,63832,1005811,4.752
dRpNZV18N_g,entertainment,4,2.42,49527,324024,1.397
dRvKm__GrqU,people_blogs,6,1.17,323552,2210090,2.497
dUMH6DVYskc,science_tech,7,1.5,971457,2227708,1.31
dUztYCMZYls,gaming,6,1.42,414120,2490503,7.504
dVNZYskqdEc,howto,6,2.02,19787,107255,2.27
dVQ6rwaZ648,entertainment,6,3.37,35224,639391,3.346
dV_UXo8LiWk,entertainment,8,2.46,60411,566512,1.968
dWLDoQ0Kus8,people_blogs,15,2.99,51658,909623,3.068
dY2jpeasD4w,entertainment,15,2.37,51046,614692,4.96
dZWNPEC6SIw,entertainment,6,1.65,128649,392119,2.525
dabnx8VSdkE,education,6,1.33,67159,299820,1.216
dbMtuJ1tZnc,entertainment,7,1.95,324451,900285,1.411
dc89yyOS0Z8,entertainment,10,3.98,698051,17404158,75.017
dcipHnWcB0w,entertainment,6,2.25,128698,715011,1.651
dd3XfA4NVcQ,sports,6,1.79,223693,1188002,3.48
de7GaRwrr8Q,education,4,2.21,13511,59365,0.972
dedaP9ym-hY,music,6,1.79,341882,2042378,3.08
df7PZIVe1lw,sports,21,3.08,2156362,14183631,5.107
dfnCAmr569k,music,6,1.79,9108640,45141770,3.208
dg2ROPhbHg4,news,6,1.33,6876,20631,0.95
djJ6GAplhFU,film,7,2.15,5044,36515,6.359
djLBR_aoymQ,people_blogs,4,2.04,1289,39926,
dm6ZSfE5muc,people_blogs,11,2.69,28612,322244,2.34
dmtTnGlTUI0,music,4,2.5,94911,542957,
dn4CKtiwxSA,comedy,15,2.29,81704,702334,5.6
doHVMJnuvDA,science_tech,8,135.23,14726,61475,1.375
doP7xKdGOKs,entertainment,9,0.99,2294771,4799533,1.46
dpLrlEBFq-0,comedy,4,3.23,405891,5827999,2.296
dpeDxEb9yeg,howto,6,2.04,88136,560687,2.404
drQXdm02oCg,comedy,6,2.05,125785,1053583,2.09
drg74wOy8z8,film,10,2.19,14769,75433,1.722
dt7fU9H8tz8,people_blogs,11,3.17,240364,2606093,4.03
duRDizP0gHQ,howto,4,1.33,302132,1043202,1.183
duXW_wPTw0o,howto,6,2.15,185283,1733065,1.851
dvJWgErHi7A,entertainment,6,0.87,37646,79205,1.268
dwEKqAwoz0Y,people_blogs,11,1.71,88539,521883,4.577
dwvVhnQTfDk,comedy,12,1.73,1263734,2600608,1.402
dx0jvrlV_EQ,music,5,2.15,48802,205870,2.743
dx9mF1KJr0s,music,13,3.46,245099,2676610,9.396
dyBFAX4SDEc,gaming,4,1.89,257129,1833398,1.041
dzxFdtWmjto,entertainment,9,1.42,3101304,14738111,2.061
e-XM8pek6Kg,music,5,1.79,100833,514150,4.554
e0hO5fTGwPY,news,8,2411.01,8403,45777,0.909
e1bEWoblGZA,people_blogs,8,1.15,1024354,2005054,1.453
e22yH5hUQ_A,news,4,2.48,97165,709406,0.96
e2ExvdtmIyU,entertainment,5,1.42,108140,404417,0.987
e2R0NSKtVA0,people_blogs,7,2.78,371663,1838296,2.495
e5D3O4yCmCg,entertainment,12,1.92,900721,3845880,1.821
e5IRkF20JmU,entertainment,5,2.04,36448,478259,2.094
e5bernQdWiE,people_blogs,4,4.37,149622,1769069,1.042
e6XeP9gQPmg,education,9,2.33,74675,575264,3.058
e77J4g0LMOk,entertainment,6,1.18,1229521,5275288,6.08
e7sIvcYmuk0,education,14,1.37,304470,1122458,1.664
e7vFVFcnBQQ,people_blogs,5,1.11,157312,578611,1.489
e89IWTGdIuQ,sports,4,2.27,2928,9762,0.674
eACohWVwTOc,music,7,1.37,1942669,16219716,4683.847
eBnXbImHX-g,comedy,7,2.13,18155,132724,1.865
eDZKgSZ9V0Q,science_tech,6,2.04,149697,1080873,1.251
eEDZuFw34YM,science_tech,6,1.29,482199,1390497,1.305
eFjFxgHedgM,entertainment,12,3.37,232321,3523564,3.783
eIAtHvzjk98,entertainment,4,2.23,101305,540857,6.599
eKFrZNXB29M,entertainment,4,2.17,15484,292609,24.245
eKwAib6LosM,music,4,3.79,55135,474712,6.197
eMV_WNJkflM,people_blogs,5,1.21,113682,380990,0.879
eMkZ8GEVgUw,science_tech,4,2.25,483389,2186003,1.583
eMobkagZu64,gaming,7,1.46,967734,2959424,1.495
eNSN6qet1kE,science_tech,5,1.35,231318,429830,1.103
eOQpjvnm4ME,entertainment,4,1.64,320694,2016029,2.979
eP33TkuI9vI,music,11,2.03,255918,1342038,1.669
eQVhAN7-IAw,music,7,0.84,382108,852543,1.948
eRphuaJ9iJ8,howto,5,2.15,19598,117072,1.544
eSHe32cEKqI,howto,13,2.25,86874,524619,2.901
eT4shwU4Yc4,comedy,12,3.1,122926,1678623,4.837
eUgrVCDUCtE,film,6,1.56,477006,2627504,3.1
eV03W0mnxkI,science_tech,6,0.93,49018,179374,1.181
eWBNCnU_PK0,entertainment,6,2.98,107588,1089707,2.735
eYJCjVkOImU,music,6,2.0,397607,2721342,13.105
eZFvbili87g,film,4,2.04,41283,224115,1.827
eZQdQ5pV6EE,people_blogs,7,1.45,108711,506698,1.911
eZSAIm_pzv4,sports,10,1.87,238693,3386859,1.253
e_7zHm7GsYc,music,5,1.37,54167,112866,1.418
e_FmQF9yVIU,people_blogs,8,3.44,17225,244088,5.949
ee24QB3o16o,film,6,1.62,17276,140354,1.922
eemkTcS0zsM,howto,7,8.29,47678,1792082,6.121
eep4_0JaaG8,comedy,5,1.52,67808,296476,1.649
efNXlVeeLIw,entertainment,5,3.46,53163,1016996,2.478
eiDiKwbGfIY,music,6,1.66,5011671,27350528,14.655
ejlD0Sg-8ig,howto,6,2.08,115535,1005215,2.087
ek1ePFp-nBI,entertainment,5,1.42,4893325,12955997,2.672
eljAjPH6zQI,howto,11,3.33,51401,969307,3.982
elwTgpHlty0,music,12,1.37,1634365,9537066,5.549
enH3xA4mYcY,film,11,4.08,291758,2095289,1.32
enqFulGwFYY,film,6,1.29,263963,1059366,4.274
eqVHah0f-1c,entertainment,4,3.38,132367,898717,1.666
er2kQ21ZTG0,comedy,5,3.3,3942,68487,3.374
euaGS3tPRBw,film,6,2.25,292910,2143706,1.946
ewTQLoNPxYg,entertainment,4,1.94,6245,78344,1.879
exQ2u3qSfrM,music,4,1.76,13712,65211,5.383
exYLX9xGoyo,howto,6,1.38,134967,652798,2.273
exsOim0Lyl4,news,4,1.72,236616,1799618,0.853
f-xe1qxhcUI,sports,6,2.84,112819,2822715,2.33
f04asn4oe4Q,entertainment,9,2.05,263836,2249743,2.92
f1fXCRtSUWU,film,15,5.53,400963,1421026,1.92
f1xIeTCgoFk,people_blogs,4,2.53,393967,3848009,3.319
f2MZnJlDJ4c,sports,6,1.93,385760,2684509,1.527
f2xPEy4PrmA,comedy,4,3.24,4501,41025,2.535
f3Xkre0GOFU,news,6,2.22,152305,302440,1.274
f3cpQZ5qvg4,entertainment,5,2.04,24643,107390,1.298
f45Va7jMSx4,people_blogs,7,2.04,39064,159384,1.669
f4FuOi9rvKw,film,14,5.17,57145,1671589,3.672
f5Y3cf3MFIw,education,6,4.35,46826,890541,
f6Egj7ncOi8,howto,6,2.07,344649,3963050,2.507
f9psILoYmCc,news,4,3.83,171765,965328,2.208
fA8bw85NmlY,entertainment,5,4.27,1087,2164363,
fA9Ypn3jQw0,music,8,1.4,18061,90168,20.311
fAIX12F6958,film,8,1.71,3827572,19864779,1.607
fC8gutkCu1c,music,13,1.38,836620,4029646,4.927
fCe38yjduXk,pets,4,2.19,11479,43171,1.174
fCuvR9LEczE,entertainment,8,1.7,116897,263464,1.654
fDRrqJU4-Tk,gaming,17,1.59,316308,4043273,15.369
fEMxFSjmo5Q,howto,12,1.29,119174,1370158,3.934
fEjag-a7TyU,sports,7,1.43,475197,1251416,1.252
fEskVQgtwaI,entertainment,6,1.25,1685733,3337072,0.96
fFSmOE0Uxms,people_blogs,9,1.25,246448,889056,1.931
fGHOLz35L8M,pets,5,2.08,339678,1225340,1.705
fHZe0PJf8HA,howto,6,2.03,12738,78433,1.661
fIElFIuzGLI,howto,7,1.24,61804,285437,1.375
fJJBAwiOjRI,howto,4,2.12,20791,168910,1.152
fJe0cmOvM94,entertainment,4,1.46,716531,2302182,2.024
fKuxh0E9mSI,music,13,1.29,84758,607765,10.754
fLjXIFvafSE,science_tech,12,3.08,25541,341276,5.972
fLwKs5yslSU,comedy,4,1.11,667660,2089947,1.203
fMaC7IeGKNQ,comedy,9,4.16,26897,285469,2.741
fN5HV79_8B8,entertainment,4,0.82,3053793,8159690,1.718
fNVUTgd4pio,music,16,1.83,586327,4216147,14.292
fO8pPjlFtNw,science_tech,5,1.28,72253,316907,0.988
fO_zejwc054,entertainment,4,1.54,7112,27898,1.166
fOhB5JyEkOQ,entertainment,7,1.24,452633,1974031,5.606
fPeQR-_JBzU,film,4,7.2,3724,126313,6.501
fQTVpWxu570,music,5,1.37,25099,110338,2.901
fQjGRb4-IQM,pets,13,5.09,69237,491967,4.087
fRcmFr9cE5M,entertainment,7,2.15,23048,274761,7.132
fRj34o4hN4I,science_tech,7,1.12,4848534,10775416,1.293
fS2fsa1fuIw,pets,11,3.06,180150,1202228,5.102
fUyU3lKzoio,science_tech,6,2.17,1931262,8258089,1.383
fVVS9Tng7C0,entertainment,5,2.4,37222,198051,6.557
fYUXvrF85uQ,comedy,18,2.23,111774,1369854,4.776
fZwwcwfbmdo,news,6,2.19,281296,1349950,2.439
f_jTeuajas0,film,6,1.24,446870,1301742,1.239
faYA_upR_a0,pets,10,3.62,24497,437061,8.1
fbL1ZoAQgUU,science_tech,6,2.18,293932,1248469,1.169
fcVjitaM3LY,science_tech,4,1.49,77468,188957,0.89
fd7M_5xW0SI,music,5,1.92,339018,1838042,5.135
feYykx3Fq-k,pets,17,2.46,58942,588502,9.597
ffgzh93MdQM,pets,8,4.34,125431,473198,1.565
ffxKSjUwKdU,music,18,1.83,9193401,122581156,33.332
fi483E-A8P4,howto,8,2.33,59565,632115,2.337
flLc6LmAG6c,music,17,3.37,31049,842721,28.469
floMqK_yHf8,music,4,1.79,262217,2412639,1.881
flvn3JfcVHk,howto,5,1.15,265163,735708,1.156
fmqcXfcrAis,pets,4,1.46,2955,13970,0.768
foImxGyOuQE,entertainment,5,1.6,22815,89365,1.527
fp84YC6M-C0,people_blogs,9,4.29,31551,387328,3.682
fsQD85uD8nM,howto,4,1.24,17977,47313,1.058
fvv6TnuvT3g,education,4,3.07,958,18330,5.616
fwLxwMKMjEQ,entertainment,8,1.75,101259,1060807,1.56
fy5hua8oEVQ,film,5,1.86,23225,134146,1.483
fyRwjMZFeJ4,science_tech,5,32.43,36502,90179,0.518
fyjt5zpNAeg,news,5,4.25,89487,731180,2.245
fzmM0AB60QQ,entertainment,13,1.4,742707,2929814,2.209
g-F3A9n9BLg,people_blogs,6,2.74,271832,1536897,1.629
g0K5QoEj7FQ,entertainment,5,1.06,31365,55910,0.685
g0xVbwXs9jo,howto,5,1.89,66941,372894,1.772
g30Rhk82rmg,film,12,3.17,229142,3617347,4.258
g4Hbz2jLxvQ,entertainment,7,1.46,5112669,22713067,2.205
g5CNiarSdbU,film,6,1.15,169166,355961,1.311
g8GJV08_pRU,entertainment,4,2.99,13063,121445,1.596
gA-NDZb29I4,music,4,0.79,5271892,14409910,2.118
gAcvbGuqG0Q,music,8,1.67,100312,407199,2.541
gDPr8Na24QU,entertainment,5,3.29,287396,3944791,4542.261
gDXwhHm4GhM,film,16,1.33,869715,4421781,4.57
gG_XI2jXMKs,entertainment,5,1.95,96394,309319,1.139
gHZ1Qz0KiKM,science_tech,6,1.2,639818,1038365,1.404
gImQUUb8cU4,people_blogs,4,1.06,88189,207308,0.857
gNG0GiSrwas,entertainment,4,1.39,194048,596467,1.734
gNvNMWiMxUE,comedy,7,1.98,112595,1175192,2.398
gO7gWDnzV8g,entertainment,4,3.21,5627,53833,2.138
gR0pSSISaVk,sports,9,1.87,770333,7036179,4.265
gS1DbvHHVH0,science_tech,14,1.4,192580,1635301,2.257
gTF8KYoJkMM,education,5,1.33,44618,227384,1.281
gTRRvvE3HiU,people_blogs,5,2.12,72131,507753,1.416
gaJMEgf31c4,people_blogs,5,1.33,297775,1156041,1.177
gau41b7_Hqs,news,8,3.0,37446,280009,1.576
geeTiovdXLQ,education,6,1.42,104378,448585,1.828
gehzrQiwUyM,howto,6,1.05,114558,295189,1.739
gfmXCAwBkCE,entertainment,4,1.54,96034,331981,1.852
ggpoZyF2lU0,entertainment,6,1.35,195381,711576,1.688
ghMEmxP0hgw,comedy,12,2.01,194907,2592896,4.243
giiIq7t4oMQ,entertainment,13,2.28,106803,783414,3.853
gkvhlo4a5iQ,education,5,2.35,113681,685944,1.212
glHNu91zUdA,autos,6,3.37,16192,186453,1.533
gmfH2LBCdaY,comedy,7,3.2,7462,184312,5.521
gmgI-B5pKzs,news,5,1.38,7194,12847,0.849
gmp6AGFPhzY,entertainment,10,3.38,129814,1820485,12.498
goIXAFdlcUw,howto,14,1.33,295541,2087376,3.59
gs-iqvX6pOA,howto,14,1.98,230171,1691844,7.495
gsVgqms1slE,music,5,1.67,92479,299897,2.035
gvZW4Lh-8Mc,film,5,3.38,16046,106731,
gvuvxLzUB-w,news,6,1.37,108236,213764,0.714
gw82GrEt370,entertainment,5,2.01,537688,2032507,1.254
gwrfwx1QcDQ,howto,5,2.12,267495,2127874,2.108
gy_aLyB41wQ,science_tech,5,2.04,135601,979466,2.185
h-h5Mhlt6O0,science_tech,5,1.41,335344,1845803,1.381
h-nmLbZorLE,travel,4,2.22,7395,172551,2.662
h-w7QZo0XSc,film,17,1.08,497086,1242160,3.411
h22kNL89csk,education,5,2820.17,177,49407,1.632
h33u2eeVqXo,entertainment,6,1.85,278683,816594,0.935
h3umdwK-oPs,entertainment,24,3.33,52383,1390895,23.231
h4kv0iKgiks,sports,4,1.78,1935,16590,1.595
h5CLO2n6OxQ,entertainment,4,2.42,106794,1678782,1.67
h7j9jbe_pEs,howto,7,1.32,48874,150990,1.362
h8Q3IhUwX_4,howto,4,2.26,168774,810921,1.099
h8hMvvP_Bdo,people_blogs,5,2.21,195420,1122148,1.315
h8ycmroFQSs,science_tech,7,4.34,14073,241661,2.738
h9O-JH4DtiQ,science_tech,5,1.07,84050,303274,0.664
hA8lElh7LFg,comedy,6,1.25,573979,1898228,1.249
hB07EJhMBRs,science_tech,13,3.17,52926,576742,5.072
hBvcngHRTFg,entertainment,5,2.46,484264,1666296,1.59
hDEc4ImIVHk,news,12,2.2,229266,906941,1.634
hDYPVhwULCc,comedy,10,1.94,72968,312793,2.025
hEnWzvzVMaA,entertainment,12,4.12,417281,5090402,4.063
hFay0SVFxVI,entertainment,9,2.46,61330,396857,2.437
hGoQ44SfV-c,howto,6,1.5,167646,714359,2.114
hHFuZVGpBC0,science_tech,11,3.38,84400,704492,3.212
hHaUQh6Gx-Q,music,19,4.5,55259,2653229,
hIyqLdKBAlc,people_blogs,4,2.08,125035,1877905,4.175
hKqzBGE5w-0,entertainment,4,2.81,1814,75312,
hLgIghY-FGc,pets,6,2.7,54202,818533,
hN8mNXa3ICo,howto,5,5.29,49716,1162672,3.845
hNsd-m30m2E,entertainment,4,2.1,113234,734851,4.727
hQA0oWZpgAQ,entertainment,13,1.17,231475,739852,3.471
hQW_9ws8OhA,comedy,18,2.3,351202,3920987,4.871
hRAGY4BaFQs,entertainment,6,1.16,102744,198195,0.763
hRnVb4z6Hw0,sports,5,1.38,108224,754817,0.78
hSvnepZS26s,entertainment,5,1.35,345946,1396551,1.754
hV-yHbbrKRA,education,13,1.11,172805,519220,2.01
hXcoq5XDwyA,gaming,4,2.08,8381,71610,1.19
hXzcIoq2ing,autos,5,2.23,156225,633103,0.962
hYip_Vuv8J0,science_tech,6,1.29,33271,159322,3.015
hYirFqEc8Tg,sports,10,5.09,458989,15261429,6.168
hZJDAJDD-uw,entertainment,6,1.38,31685,142548,81.512
hZr1u-zzejU,people_blogs,7,2.12,261076,1108807,2.427
h_67XloYXTc,entertainment,6,1.42,589498,2303558,1.792
h_O8ZvB3uEk,comedy,10,8.2,314272,8806173,6.904
h_cfN1t3flE,howto,8,2.02,117254,819649,1.975
hahlygBa6yQ,entertainment,11,2.37,30375,244228,2.936
hbcH02YynOA,howto,11,2.08,41599,431052,2.072
hdoLeKGoSjw,comedy,8,2.3,113867,1268349,2.468
hhiD-TKYqHk,sports,12,2.03,70522,573567,2.057
hiBPUpCJ7MQ,entertainment,22,3.61,300297,3793527,4.498
hiGqKwy4yM0,music,5,1.55,44582,210114,2.892
hivGryRKGvk,autos,4,3.67,22246,378901,2.579
hlGm5tse8ek,news,4,1.21,69421,201015,0.713
hlb3gGNBHFE,people_blogs,13,1.95,80092,643097,2.019
hlrvK4xnLKA,howto,8,1.35,45709,168909,2.216
hmkSBiZ6XoQ,entertainment,11,2.25,144764,1676887,2.289
hms9nX3RUdk,people_blogs,4,1.25,22001,71715,0.911
holkOJx-TOU,entertainment,11,2.17,62433,700692,9.541
hpapqEeb36k,howto,6,1.38,289265,909177,1.369
hphLiGW6FgE,entertainment,5,1.25,7407,31319,2.292
hpsugpjc3dE,pets,11,3.47,461455,2126462,3.047
htBvEmGPhAc,pets,8,1.33,188189,458649,1.247
htWO0--MbQg,sports,6,1.35,935870,2300863,1.364
htmLGVUqIos,pets,9,2.04,49328,258850,2.928
hu_4yAZVNsU,entertainment,6,1.45,440464,2028315,2.029
hv3jeGUv9fY,science_tech,11,7.16,103952,1722483,4.281
hwQSOGrBYcI,news,8,2.14,47960,401330,1.203
hwjdXBxeWsc,entertainment,15,3.2,57442,1214600,4.694
hz7ukDjuq4w,entertainment,4,2.01,45801,147851,0.99
hzTORk64aXg,music,4,4.25,79253,809063,3.097
i04pYZGDHIc,howto,14,1.33,199239,888717,3.697
i0p1bmr0EmE,music,13,5.63,3380512,69295519,17.925
i0pmuBLUvmw,comedy,4,2.42,14559,154731,35.725
i1AHCaokqhg,gaming,5,1.65,245406,834208,2.026
i2ZHwnKVXK0,comedy,6,1.25,64737,172205,1.707
i47zrx24dpY,entertainment,6,2.42,47913,363488,1.897
i5qOzqD9Rms,film,17,1.5,3849664,23893991,3.373
i7FgneNlM14,sports,4,3.82,281335,1413550,0.773
i8qukld8Z18,comedy,5,1.29,301512,1354670,1.615
